text_ts	s_r	num_chars	num_words	min_since_prev
2013-04-11 21:57:00	SNT	2	1	5
2013-04-11 21:59:00	RCV	88	19	2
2013-04-11 22:01:00	SNT	10	2	2
2013-04-11 22:02:00	RCV	13	3	1
2013-04-11 22:04:00	SNT	6	1	2
2013-04-12 09:08:00	SNT	13	2	664
2013-04-12 09:17:00	RCV	21	4	9
2013-04-12 09:17:00	RCV	90	19	0
2013-04-12 09:19:00	SNT	3	1	2
2013-04-12 09:19:00	SNT	8	2	0
2013-04-12 09:20:00	SNT	6	2	1
2013-04-12 09:20:00	SNT	6	1	0
2013-04-12 09:20:00	SNT	1	1	0
2013-04-12 09:20:00	SNT	4	1	0
2013-04-12 09:20:00	SNT	5	1	0
2013-04-12 09:21:00	SNT	8	2	1
2013-04-12 09:21:00	SNT	9	2	0
2013-04-12 09:21:00	SNT	16	4	0
2013-04-12 09:23:00	RCV	72	15	2
2013-04-12 09:25:00	SNT	68	14	2
2013-04-12 09:28:00	RCV	32	7	3
2013-04-12 09:30:00	SNT	34	5	2
2013-04-12 09:53:00	RCV	82	18	23
2013-04-12 09:55:00	SNT	108	16	2
2013-04-12 09:56:00	SNT	25	5	1
2013-04-12 09:56:00	RCV	10	1	0
2013-04-12 09:56:00	SNT	43	8	0
2013-04-12 10:05:00	SNT	32	7	9
2013-04-12 10:09:00	RCV	76	17	4
2013-04-12 10:09:00	SNT	9	1	0
2013-04-12 10:09:00	RCV	5	1	0
2013-04-12 10:10:00	SNT	55	10	1
2013-04-12 10:11:00	RCV	50	11	1
2013-04-12 10:11:00	SNT	27	6	0
2013-04-12 10:11:00	RCV	38	8	0
2013-04-12 10:14:00	SNT	38	1	3
2013-04-12 10:14:00	SNT	62	14	0
2013-04-12 10:19:00	SNT	53	11	5
2013-04-12 10:21:00	RCV	34	8	2
2013-04-12 10:22:00	RCV	50	10	1
2013-04-12 10:23:00	SNT	16	3	1
2013-04-12 10:23:00	SNT	24	4	0
2013-04-12 10:23:00	RCV	136	27	0
2013-04-12 10:24:00	SNT	1	1	1
2013-04-12 10:25:00	RCV	86	15	1
2013-04-12 10:25:00	RCV	147	29	0
2013-04-12 10:28:00	SNT	43	11	3
2013-04-12 10:28:00	SNT	4	1	0
2013-04-12 10:28:00	SNT	90	19	0
2013-04-12 10:30:00	RCV	76	13	2
2013-04-12 10:30:00	RCV	99	20	0
2013-04-12 10:30:00	RCV	8	1	0
2013-04-12 10:30:00	SNT	24	5	0
2013-04-12 10:31:00	SNT	17	5	1
2013-04-12 10:34:00	RCV	1	1	3
2013-04-12 10:34:00	RCV	50	8	0
2013-04-12 10:34:00	RCV	32	6	0
2013-04-12 10:36:00	RCV	43	8	2
2013-04-12 10:36:00	SNT	49	9	0
2013-04-12 10:38:00	SNT	87	17	2
2013-04-12 10:38:00	RCV	84	17	0
2013-04-12 10:39:00	SNT	43	9	1
2013-04-12 10:39:00	SNT	31	6	0
2013-04-12 10:41:00	SNT	6	1	2
2013-04-12 10:45:00	RCV	103	19	4
2013-04-12 10:45:00	SNT	10	2	0
2013-04-12 10:47:00	SNT	34	7	2
2013-04-12 10:48:00	RCV	25	5	1
2013-04-12 10:48:00	SNT	23	5	0
2013-04-12 10:54:00	SNT	42	8	6
2013-04-12 10:57:00	RCV	110	22	3
2013-04-12 10:57:00	RCV	14	3	0
2013-04-12 10:57:00	RCV	7	1	0
2013-04-12 10:58:00	SNT	45	10	1
2013-04-12 10:59:00	SNT	17	3	1
2013-04-12 11:00:00	RCV	47	9	1
2013-04-12 11:01:00	SNT	36	8	1
2013-04-12 11:01:00	SNT	14	2	0
2013-04-12 11:03:00	SNT	79	14	2
2013-04-12 11:04:00	RCV	4	1	1
2013-04-12 11:05:00	SNT	36	7	1
2013-04-12 11:06:00	RCV	87	18	1
2013-04-12 11:06:00	RCV	100	17	0
2013-04-12 11:07:00	SNT	98	17	1
2013-04-12 11:08:00	SNT	19	4	1
2013-04-12 11:08:00	RCV	17	4	0
2013-04-12 11:09:00	SNT	81	1	1
2013-04-12 11:15:00	RCV	80	14	6
2013-04-12 11:17:00	SNT	1	1	2
2013-04-12 11:17:00	SNT	40	9	0
2013-04-12 11:53:00	SNT	24	4	36
2013-04-12 11:53:00	SNT	69	16	0
2013-04-12 11:54:00	SNT	35	7	1
2013-04-12 11:57:00	RCV	81	15	3
2013-04-12 12:00:00	SNT	22	5	3
2013-04-12 12:31:00	RCV	104	20	31
2013-04-12 12:32:00	SNT	9	2	1
2013-04-12 12:33:00	RCV	17	3	1
2013-04-12 12:36:00	RCV	37	8	3
2013-04-12 12:37:00	SNT	54	13	1
2013-04-12 12:38:00	RCV	55	11	1
2013-04-12 12:38:00	RCV	55	10	0
2013-04-12 12:38:00	SNT	34	7	0
2013-04-12 12:40:00	SNT	10	2	2
2013-04-12 12:40:00	RCV	62	13	0
2013-04-12 12:41:00	SNT	16	4	1
2013-04-12 12:42:00	RCV	42	9	1
2013-04-12 12:42:00	SNT	38	1	0
2013-04-12 12:45:00	RCV	27	5	3
2013-04-12 12:46:00	SNT	2	1	1
2013-04-12 12:46:00	SNT	55	11	0
2013-04-12 12:46:00	RCV	64	14	0
2013-04-12 12:47:00	SNT	23	5	1
2013-04-12 12:48:00	SNT	95	18	1
2013-04-12 12:52:00	RCV	7	2	4
2013-04-12 12:55:00	SNT	7	1	3
2013-04-12 12:57:00	RCV	127	10	2
2013-04-12 12:57:00	RCV	38	9	0
2013-04-12 12:58:00	SNT	32	7	1
2013-04-12 12:58:00	SNT	22	5	0
2013-04-12 12:58:00	RCV	11	3	0
2013-04-12 12:59:00	RCV	33	7	1
2013-04-12 13:00:00	SNT	11	2	1
2013-04-12 13:01:00	SNT	79	17	1
2013-04-12 13:01:00	SNT	44	9	0
2013-04-12 13:01:00	RCV	45	9	0
2013-04-12 13:04:00	SNT	86	15	3
2013-04-12 13:19:00	RCV	77	8	15
2013-04-12 13:20:00	RCV	44	8	1
2013-04-12 13:20:00	RCV	25	6	0
2013-04-12 13:20:00	SNT	24	6	0
2013-04-12 13:22:00	SNT	25	5	2
2013-04-12 13:25:00	RCV	42	9	3
2013-04-12 13:25:00	RCV	43	11	0
2013-04-12 13:30:00	RCV	187	31	5
2013-04-12 13:31:00	RCV	122	25	1
2013-04-12 13:31:00	RCV	14	2	0
2013-04-12 13:33:00	SNT	120	25	2
2013-04-12 13:33:00	RCV	3	1	0
2013-04-12 13:33:00	RCV	31	7	0
2013-04-12 13:33:00	RCV	35	6	0
2013-04-12 13:33:00	SNT	59	10	0
2013-04-12 13:34:00	SNT	72	17	1
2013-04-12 13:35:00	RCV	20	4	1
2013-04-12 13:35:00	SNT	70	16	0
2013-04-12 13:35:00	RCV	47	8	0
2013-04-12 13:35:00	RCV	27	4	0
2013-04-12 13:35:00	RCV	21	4	0
2013-04-12 13:36:00	SNT	9	1	1
2013-04-12 13:36:00	SNT	42	9	0
2013-04-12 13:37:00	SNT	30	7	1
2013-04-12 13:37:00	SNT	67	13	0
2013-04-12 13:37:00	RCV	20	3	0
2013-04-12 13:37:00	RCV	1	1	0
2013-04-12 13:37:00	SNT	46	10	0
2013-04-12 13:38:00	SNT	3	1	1
2013-04-12 13:40:00	RCV	41	8	2
2013-04-12 13:40:00	SNT	20	5	0
2013-04-12 13:42:00	RCV	72	10	2
2013-04-12 13:43:00	SNT	24	4	1
2013-04-12 13:51:00	RCV	104	17	8
2013-04-12 13:52:00	SNT	36	7	1
2013-04-12 13:53:00	RCV	102	21	1
2013-04-12 13:55:00	RCV	138	25	2
2013-04-12 13:56:00	RCV	31	6	1
2013-04-12 13:58:00	SNT	31	5	2
2013-04-12 13:59:00	SNT	43	8	1
2013-04-12 14:01:00	RCV	81	1	2
2013-04-12 14:04:00	RCV	28	5	3
2013-04-12 14:04:00	SNT	36	6	0
2013-04-12 14:05:00	RCV	15	4	1
2013-04-12 14:09:00	RCV	192	22	4
2013-04-12 14:12:00	RCV	75	16	3
2013-04-12 14:14:00	RCV	7	1	2
2013-04-12 14:14:00	RCV	47	9	0
2013-04-12 14:14:00	SNT	38	7	0
2013-04-12 14:19:00	SNT	78	16	5
2013-04-12 14:20:00	RCV	6	2	1
2013-04-12 14:21:00	RCV	104	17	1
2013-04-12 14:22:00	RCV	109	19	1
2013-04-12 14:24:00	RCV	28	3	2
2013-04-12 14:24:00	SNT	11	3	0
2013-04-12 14:24:00	RCV	41	8	0
2013-04-12 14:27:00	SNT	67	14	3
2013-04-12 14:31:00	RCV	212	42	4
2013-04-12 14:32:00	RCV	108	18	1
2013-04-12 14:32:00	RCV	24	5	0
2013-04-12 14:38:00	SNT	245	45	6
2013-04-12 14:41:00	RCV	120	22	3
2013-04-12 14:47:00	SNT	9	2	6
2013-04-12 14:54:00	RCV	240	40	7
2013-04-12 14:55:00	RCV	87	18	1
2013-04-12 14:56:00	RCV	40	8	1
2013-04-12 15:00:00	RCV	96	16	4
2013-04-12 15:15:00	SNT	140	23	15
2013-04-12 15:37:00	SNT	19	3	22
2013-04-12 15:43:00	RCV	149	27	6
2013-04-12 15:54:00	SNT	47	7	11
2013-04-12 15:55:00	RCV	43	7	1
2013-04-12 15:55:00	SNT	30	5	0
2013-04-12 15:55:00	RCV	12	2	0
2013-04-12 15:55:00	SNT	16	4	0
2013-04-12 15:59:00	RCV	2	1	4
2013-04-12 16:15:00	RCV	1	1	16
2013-04-12 16:19:00	SNT	16	4	4
2013-04-12 16:19:00	SNT	30	5	0
2013-04-12 16:19:00	RCV	27	5	0
2013-04-12 16:20:00	RCV	15	4	1
2013-04-12 16:20:00	RCV	1	1	0
2013-04-12 16:20:00	RCV	12	3	0
2013-04-12 16:21:00	SNT	39	8	1
2013-04-12 16:22:00	RCV	33	6	1
2013-04-12 16:23:00	SNT	35	5	1
2013-04-12 16:26:00	SNT	64	12	3
2013-04-12 16:32:00	SNT	37	7	6
2013-04-12 16:32:00	RCV	25	5	0
2013-04-12 16:33:00	SNT	23	4	1
2013-04-12 16:34:00	RCV	11	3	1
2013-04-12 16:34:00	SNT	29	6	0
2013-04-12 17:08:00	SNT	93	20	34
2013-04-12 17:11:00	RCV	61	12	3
2013-04-12 17:12:00	SNT	55	12	1
2013-04-12 17:20:00	SNT	1	1	8
2013-04-12 17:21:00	RCV	13	2	1
2013-04-12 17:26:00	RCV	30	7	5
2013-04-12 17:27:00	SNT	30	6	1
2013-04-12 17:29:00	SNT	1	1	2
2013-04-12 17:42:00	SNT	125	28	13
2013-04-12 17:47:00	RCV	35	7	5
2013-04-12 17:49:00	SNT	25	5	2
2013-04-12 17:49:00	RCV	54	12	0
2013-04-12 17:49:00	RCV	23	5	0
2013-04-12 17:49:00	RCV	2	1	0
2013-04-12 17:49:00	RCV	31	6	0
2013-04-12 17:49:00	RCV	40	8	0
2013-04-12 17:49:00	RCV	27	5	0
2013-04-12 17:49:00	SNT	18	4	0
2013-04-12 17:50:00	SNT	67	13	1
2013-04-12 17:51:00	SNT	36	7	1
2013-04-12 17:51:00	SNT	21	5	0
2013-04-12 17:53:00	RCV	1	1	2
2013-04-12 17:54:00	SNT	27	4	1
2013-04-12 17:55:00	RCV	36	8	1
2013-04-12 17:55:00	SNT	46	10	0
2013-04-12 17:56:00	RCV	34	6	1
2013-04-12 17:56:00	SNT	24	5	0
2013-04-12 17:56:00	RCV	3	1	0
2013-04-12 17:57:00	RCV	3	1	1
2013-04-12 17:57:00	RCV	2	1	0
2013-04-12 17:57:00	RCV	64	11	0
2013-04-12 17:58:00	SNT	65	11	1
2013-04-12 17:59:00	RCV	43	9	1
2013-04-12 17:59:00	RCV	40	8	0
2013-04-12 17:59:00	SNT	28	7	0
2013-04-12 18:00:00	RCV	11	2	1
2013-04-12 18:11:00	SNT	86	18	11
2013-04-12 18:12:00	SNT	69	14	1
2013-04-12 18:12:00	RCV	24	4	0
2013-04-12 18:13:00	SNT	163	29	1
2013-04-12 18:15:00	SNT	76	16	2
2013-04-12 18:58:00	SNT	1	1	43
2013-04-12 19:14:00	RCV	6	1	16
2013-04-12 19:16:00	RCV	22	4	2
2013-04-12 19:18:00	SNT	36	8	2
2013-04-12 19:20:00	RCV	90	18	2
2013-04-12 19:22:00	SNT	44	8	2
2013-04-12 19:23:00	RCV	32	6	1
2013-04-12 21:41:00	SNT	66	14	138
2013-04-13 07:00:00	SNT	69	14	559
2013-04-13 07:59:00	SNT	32	7	59
2013-04-13 08:06:00	RCV	12	3	7
2013-04-13 08:17:00	SNT	74	16	11
2013-04-13 08:17:00	RCV	14	3	0
2013-04-13 08:21:00	SNT	66	12	4
2013-04-13 16:52:00	SNT	24	5	511
2013-04-13 20:44:00	SNT	1	1	232
2013-04-13 20:46:00	SNT	33	7	2
2013-04-13 20:46:00	RCV	32	8	0
2013-04-13 20:47:00	SNT	17	4	1
2013-04-13 20:47:00	SNT	27	6	0
2013-04-13 20:47:00	SNT	8	1	0
2013-04-13 21:35:00	SNT	31	5	48
2013-04-14 08:00:00	RCV	192	35	625
2013-04-14 08:02:00	RCV	127	16	2
2013-04-14 08:04:00	SNT	104	21	2
2013-04-14 08:05:00	RCV	2	1	1
2013-04-14 08:09:00	SNT	40	9	4
2013-04-14 08:25:00	SNT	9	1	16
2013-04-14 08:30:00	SNT	222	45	5
2013-04-14 12:49:00	SNT	63	14	259
2013-04-14 14:03:00	RCV	49	10	74
2013-04-14 14:03:00	RCV	51	9	0
2013-04-14 14:19:00	SNT	10	1	16
2013-04-14 14:20:00	RCV	14	3	1
2013-04-14 14:44:00	SNT	15	2	24
2013-04-14 14:44:00	SNT	16	4	0
2013-04-14 16:54:00	RCV	11	2	130
2013-04-14 16:55:00	SNT	83	18	1
2013-04-14 16:56:00	SNT	31	6	1
2013-04-14 17:00:00	RCV	35	7	4
2013-04-14 17:01:00	SNT	145	32	1
2013-04-14 17:05:00	SNT	98	22	4
2013-04-14 17:05:00	RCV	9	1	0
2013-04-14 17:05:00	SNT	2	1	0
2013-04-14 17:06:00	SNT	40	8	1
2013-04-14 17:08:00	RCV	16	4	2
2013-04-14 17:09:00	SNT	17	5	1
2013-04-14 17:09:00	SNT	22	4	0
2013-04-14 17:10:00	RCV	40	8	1
2013-04-14 17:10:00	SNT	25	6	0
2013-04-14 17:10:00	RCV	49	11	0
2013-04-14 17:11:00	RCV	63	11	1
2013-04-14 17:11:00	SNT	13	3	0
2013-04-14 17:12:00	SNT	35	6	1
2013-04-14 17:12:00	RCV	41	6	0
2013-04-14 17:19:00	RCV	56	12	7
2013-04-14 17:20:00	SNT	15	3	1
2013-04-14 17:21:00	RCV	9	2	1
2013-04-14 17:22:00	SNT	29	7	1
2013-04-14 17:24:00	RCV	16	3	2
2013-04-14 19:55:00	RCV	1	1	151
2013-04-14 20:16:00	SNT	2	1	21
2013-04-14 20:16:00	SNT	20	4	0
2013-04-14 20:18:00	SNT	1	1	2
2013-04-14 20:21:00	RCV	92	16	3
2013-04-14 20:21:00	RCV	43	7	0
2013-04-14 20:21:00	SNT	25	5	0
2013-04-14 20:22:00	SNT	20	4	1
2013-04-14 21:16:00	SNT	1	1	54
2013-04-14 22:19:00	SNT	1	1	63
2013-04-14 22:19:00	SNT	1	1	0
2013-04-14 22:31:00	SNT	2	1	12
2013-04-14 22:31:00	SNT	7	1	0
2013-04-14 22:31:00	SNT	4	1	0
2013-04-14 22:38:00	SNT	1	1	7
2013-04-14 22:48:00	SNT	1	1	10
2013-04-14 22:55:00	SNT	1	1	7
2013-04-14 22:58:00	SNT	1	1	3
2013-04-15 06:54:00	SNT	65	10	476
2013-04-15 06:54:00	RCV	22	6	0
2013-04-15 06:56:00	RCV	108	23	2
2013-04-15 06:56:00	SNT	12	2	0
2013-04-15 06:57:00	SNT	51	13	1
2013-04-15 06:58:00	RCV	75	15	1
2013-04-15 06:58:00	RCV	31	4	0
2013-04-15 07:00:00	SNT	65	13	2
2013-04-15 07:03:00	SNT	44	9	3
2013-04-15 07:07:00	RCV	41	9	4
2013-04-15 07:09:00	SNT	63	6	2
2013-04-15 09:40:00	SNT	61	10	151
2013-04-15 09:45:00	RCV	16	3	5
2013-04-15 09:46:00	SNT	46	11	1
2013-04-15 09:46:00	RCV	30	5	0
2013-04-15 09:50:00	SNT	24	5	4
2013-04-15 09:53:00	SNT	61	10	3
2013-04-15 10:02:00	RCV	42	10	9
2013-04-15 10:02:00	RCV	174	33	0
2013-04-15 10:06:00	SNT	91	18	4
2013-04-15 10:07:00	SNT	92	16	1
2013-04-15 10:08:00	RCV	99	21	1
2013-04-15 10:19:00	SNT	127	3	11
2013-04-15 10:21:00	RCV	32	8	2
2013-04-15 10:21:00	SNT	13	3	0
2013-04-15 10:22:00	SNT	41	10	1
2013-04-15 10:23:00	RCV	42	9	1
2013-04-15 10:23:00	RCV	84	16	0
2013-04-15 10:24:00	SNT	29	5	1
2013-04-15 10:25:00	RCV	83	15	1
2013-04-15 10:26:00	SNT	36	7	1
2013-04-15 10:31:00	SNT	40	9	5
2013-04-15 10:32:00	RCV	74	17	1
2013-04-15 10:34:00	RCV	1	1	2
2013-04-15 10:34:00	RCV	1	1	0
2013-04-15 11:30:00	SNT	16	3	56
2013-04-15 11:36:00	RCV	39	7	6
2013-04-15 11:36:00	RCV	46	8	0
2013-04-15 11:40:00	SNT	36	7	4
2013-04-15 12:03:00	RCV	15	2	23
2013-04-15 12:18:00	SNT	9	2	15
2013-04-15 12:20:00	RCV	190	36	2
2013-04-15 12:25:00	RCV	25	4	5
2013-04-15 12:25:00	SNT	106	21	0
2013-04-15 12:27:00	SNT	3	1	2
2013-04-15 12:27:00	RCV	7	1	0
2013-04-15 12:38:00	SNT	37	8	11
2013-04-15 13:10:00	SNT	67	15	32
2013-04-15 13:22:00	RCV	41	8	12
2013-04-15 13:23:00	RCV	12	2	1
2013-04-15 13:28:00	SNT	27	4	5
2013-04-15 13:29:00	SNT	47	7	1
2013-04-15 13:29:00	RCV	22	4	0
2013-04-15 13:32:00	SNT	31	5	3
2013-04-15 13:33:00	RCV	1	1	1
2013-04-15 13:42:00	RCV	34	8	9
2013-04-15 13:42:00	RCV	1	1	0
2013-04-15 13:42:00	RCV	74	13	0
2013-04-15 13:46:00	RCV	45	10	4
2013-04-15 13:46:00	RCV	1	1	0
2013-04-15 13:47:00	RCV	5	1	1
2013-04-15 13:49:00	SNT	6	1	2
2013-04-15 13:49:00	SNT	57	10	0
2013-04-15 13:51:00	RCV	83	16	2
2013-04-15 13:52:00	RCV	155	31	1
2013-04-15 13:52:00	SNT	5	2	0
2013-04-15 13:53:00	RCV	88	12	1
2013-04-15 13:54:00	RCV	77	18	1
2013-04-15 13:58:00	SNT	138	27	4
2013-04-15 14:01:00	RCV	30	4	3
2013-04-15 14:01:00	RCV	46	11	0
2013-04-15 14:01:00	SNT	224	43	0
2013-04-15 14:03:00	RCV	87	20	2
2013-04-15 14:03:00	RCV	134	29	0
2013-04-15 14:07:00	SNT	107	19	4
2013-04-15 14:07:00	RCV	61	14	0
2013-04-15 14:07:00	RCV	67	10	0
2013-04-15 14:07:00	RCV	13	4	0
2013-04-15 14:08:00	SNT	56	12	1
2013-04-15 14:08:00	SNT	71	7	0
2013-04-15 14:09:00	RCV	129	21	1
2013-04-15 14:11:00	SNT	78	18	2
2013-04-15 14:14:00	RCV	46	7	3
2013-04-15 14:16:00	RCV	162	31	2
2013-04-15 14:16:00	SNT	5	1	0
2013-04-15 14:17:00	RCV	319	62	1
2013-04-15 14:20:00	SNT	34	8	3
2013-04-15 14:24:00	SNT	314	56	4
2013-04-15 14:26:00	RCV	91	19	2
2013-04-15 14:29:00	SNT	21	4	3
2013-04-15 14:30:00	RCV	87	20	1
2013-04-15 14:31:00	RCV	2	1	1
2013-04-15 14:31:00	SNT	14	2	0
2013-04-15 14:32:00	SNT	23	4	1
2013-04-15 14:33:00	RCV	17	4	1
2013-04-15 14:33:00	SNT	6	1	0
2013-04-15 14:34:00	SNT	52	10	1
2013-04-15 14:35:00	SNT	33	6	1
2013-04-15 14:37:00	SNT	51	10	2
2013-04-15 14:37:00	RCV	107	18	0
2013-04-15 14:38:00	SNT	6	1	1
2013-04-15 14:39:00	RCV	100	18	1
2013-04-15 14:39:00	RCV	37	8	0
2013-04-15 14:40:00	SNT	36	7	1
2013-04-15 14:40:00	SNT	2	1	0
2013-04-15 14:41:00	SNT	78	17	1
2013-04-15 14:41:00	RCV	31	7	0
2013-04-15 14:41:00	RCV	69	15	0
2013-04-15 14:43:00	SNT	20	4	2
2013-04-15 14:44:00	SNT	17	5	1
2013-04-15 14:44:00	RCV	81	17	0
2013-04-15 14:45:00	SNT	12	2	1
2013-04-15 14:45:00	SNT	20	4	0
2013-04-15 14:45:00	SNT	18	3	0
2013-04-15 14:46:00	RCV	70	15	1
2013-04-15 14:46:00	RCV	69	13	0
2013-04-15 14:48:00	SNT	155	28	2
2013-04-15 14:49:00	RCV	39	8	1
2013-04-15 15:00:00	SNT	131	24	11
2013-04-15 15:24:00	RCV	162	31	24
2013-04-15 15:27:00	SNT	25	4	3
2013-04-15 15:27:00	SNT	28	6	0
2013-04-15 15:29:00	RCV	10	2	2
2013-04-15 15:30:00	SNT	19	3	1
2013-04-15 15:30:00	SNT	9	1	0
2013-04-15 15:30:00	RCV	14	2	0
2013-04-15 15:31:00	SNT	25	4	1
2013-04-15 15:32:00	RCV	2	1	1
2013-04-15 15:39:00	SNT	20	5	7
2013-04-15 15:40:00	SNT	93	18	1
2013-04-15 15:43:00	RCV	137	28	3
2013-04-15 15:51:00	SNT	91	15	8
2013-04-15 15:51:00	SNT	44	9	0
2013-04-15 15:54:00	RCV	83	17	3
2013-04-15 15:56:00	RCV	123	25	2
2013-04-15 15:57:00	RCV	52	11	1
2013-04-15 16:00:00	RCV	114	20	3
2013-04-15 16:06:00	SNT	168	27	6
2013-04-15 16:07:00	SNT	16	4	1
2013-04-15 16:08:00	SNT	67	15	1
2013-04-15 16:08:00	RCV	12	2	0
2013-04-15 16:09:00	RCV	100	18	1
2013-04-15 16:11:00	SNT	77	18	2
2013-04-15 16:11:00	RCV	15	4	0
2013-04-15 16:11:00	RCV	14	4	0
2013-04-15 17:00:00	SNT	65	11	49
2013-04-15 17:27:00	RCV	18	5	27
2013-04-15 17:28:00	SNT	26	6	1
2013-04-15 17:34:00	RCV	8	3	6
2013-04-15 22:32:00	SNT	1	1	298
2013-04-15 22:32:00	SNT	1	1	0
2013-04-15 22:56:00	SNT	38	1	24
2013-04-15 23:06:00	RCV	52	10	10
2013-04-15 23:07:00	SNT	68	13	1
2013-04-15 23:07:00	RCV	9	2	0
2013-04-15 23:07:00	SNT	37	9	0
2013-04-15 23:07:00	RCV	1	1	0
2013-04-15 23:08:00	SNT	154	31	1
2013-04-15 23:09:00	RCV	42	8	1
2013-04-15 23:09:00	RCV	12	2	0
2013-04-15 23:09:00	SNT	4	1	0
2013-04-15 23:09:00	RCV	8	1	0
2013-04-15 23:10:00	RCV	66	14	1
2013-04-15 23:10:00	SNT	48	10	0
2013-04-16 08:45:00	SNT	13	2	575
2013-04-16 08:45:00	RCV	28	6	0
2013-04-16 08:49:00	SNT	60	10	4
2013-04-16 08:57:00	RCV	56	9	8
2013-04-16 09:06:00	SNT	40	8	9
2013-04-16 09:06:00	RCV	38	5	0
2013-04-16 09:07:00	SNT	36	8	1
2013-04-16 09:08:00	RCV	54	11	1
2013-04-16 09:08:00	RCV	2	1	0
2013-04-16 09:29:00	SNT	29	7	21
2013-04-16 09:30:00	SNT	76	10	1
2013-04-16 10:02:00	RCV	29	6	32
2013-04-16 10:13:00	RCV	73	15	11
2013-04-16 10:13:00	RCV	63	11	0
2013-04-16 10:13:00	RCV	19	3	0
2013-04-16 10:15:00	RCV	71	11	2
2013-04-16 10:17:00	RCV	31	6	2
2013-04-16 11:17:00	RCV	1	1	60
2013-04-16 11:19:00	SNT	18	3	2
2013-04-16 11:31:00	RCV	34	7	12
2013-04-16 11:35:00	RCV	35	6	4
2013-04-16 11:40:00	SNT	2	1	5
2013-04-16 11:42:00	SNT	4	1	2
2013-04-16 11:42:00	SNT	56	5	0
2013-04-16 11:42:00	SNT	7	2	0
2013-04-16 11:42:00	SNT	38	1	0
2013-04-16 11:42:00	RCV	25	4	0
2013-04-16 11:44:00	RCV	17	3	2
2013-04-16 11:45:00	SNT	98	19	1
2013-04-16 11:52:00	SNT	52	10	7
2013-04-16 12:15:00	SNT	87	19	23
2013-04-16 16:11:00	RCV	59	10	236
2013-04-16 16:12:00	SNT	24	5	1
2013-04-16 16:12:00	SNT	17	4	0
2013-04-16 16:13:00	SNT	6	1	1
2013-04-16 16:14:00	RCV	26	6	1
2013-04-16 16:14:00	SNT	10	2	0
2013-04-16 16:14:00	RCV	2	1	0
2013-04-16 16:14:00	RCV	10	2	0
2013-04-16 16:14:00	SNT	4	1	0
2013-04-16 16:15:00	SNT	12	3	1
2013-04-16 16:15:00	RCV	17	3	0
2013-04-16 16:15:00	SNT	12	3	0
2013-04-16 16:16:00	SNT	12	3	1
2013-04-16 16:16:00	RCV	49	9	0
2013-04-16 16:17:00	SNT	36	7	1
2013-04-16 16:17:00	RCV	69	13	0
2013-04-16 16:18:00	SNT	9	2	1
2013-04-16 16:19:00	SNT	12	3	1
2013-04-16 16:20:00	RCV	19	4	1
2013-04-16 16:20:00	SNT	13	3	0
2013-04-16 16:20:00	SNT	71	14	0
2013-04-16 16:20:00	SNT	18	5	0
2013-04-16 16:21:00	RCV	25	4	1
2013-04-16 16:23:00	SNT	31	7	2
2013-04-16 16:24:00	RCV	25	5	1
2013-04-16 16:27:00	SNT	11	2	3
2013-04-16 16:28:00	RCV	35	5	1
2013-04-16 16:28:00	SNT	7	1	0
2013-04-16 16:28:00	SNT	11	2	0
2013-04-16 16:30:00	RCV	32	7	2
2013-04-16 16:32:00	RCV	41	8	2
2013-04-16 16:34:00	SNT	111	22	2
2013-04-16 19:50:00	RCV	5	2	196
2013-04-16 19:52:00	SNT	14	3	2
2013-04-16 19:55:00	SNT	15	3	3
2013-04-16 20:04:00	SNT	42	9	9
2013-04-16 20:12:00	RCV	3	1	8
2013-04-16 20:13:00	SNT	4	1	1
2013-04-16 20:14:00	RCV	47	9	1
2013-04-16 20:38:00	SNT	1	1	24
2013-04-16 20:40:00	SNT	21	2	2
2013-04-16 20:44:00	SNT	1	1	4
2013-04-17 06:50:00	SNT	66	13	606
2013-04-17 06:52:00	RCV	56	12	2
2013-04-17 06:54:00	SNT	192	39	2
2013-04-17 07:02:00	SNT	44	9	8
2013-04-17 07:03:00	RCV	261	49	1
2013-04-17 07:21:00	SNT	29	5	18
2013-04-17 07:22:00	SNT	35	6	1
2013-04-17 07:23:00	RCV	79	16	1
2013-04-17 07:24:00	SNT	29	5	1
2013-04-17 07:24:00	RCV	25	6	0
2013-04-17 07:27:00	SNT	40	7	3
2013-04-17 07:30:00	RCV	96	15	3
2013-04-17 07:42:00	SNT	24	5	12
2013-04-17 07:45:00	SNT	78	16	3
2013-04-17 07:52:00	RCV	65	14	7
2013-04-17 07:53:00	SNT	4	1	1
2013-04-17 07:54:00	RCV	118	26	1
2013-04-17 10:49:00	RCV	10	1	175
2013-04-17 10:51:00	RCV	1	1	2
2013-04-17 10:54:00	SNT	111	24	3
2013-04-17 10:56:00	RCV	138	29	2
2013-04-17 11:02:00	SNT	52	11	6
2013-04-17 11:03:00	RCV	22	4	1
2013-04-17 11:03:00	SNT	24	3	0
2013-04-17 11:04:00	RCV	2	1	1
2013-04-17 11:11:00	SNT	65	13	7
2013-04-17 11:14:00	RCV	29	6	3
2013-04-17 11:18:00	SNT	23	6	4
2013-04-17 11:19:00	RCV	10	3	1
2013-04-17 11:19:00	RCV	12	3	0
2013-04-17 11:22:00	RCV	92	19	3
2013-04-17 11:22:00	SNT	28	6	0
